,tp,contactdate,contacttime,blocknumber,streetname,ReasonForStop,fulladdress,lat,lon
10800,stop,6/17/2020 0:00,9:01:00,9800,MACARTHUR BLVD,Traffic Violation,9800 MACARTHUR BLVD,37.7496795,-122.1583285
10801,stop,6/17/2020 0:00,10:38:00,9800,MACARTHUR BLVD,Traffic Violation,9800 MACARTHUR BLVD,37.7496795,-122.1583285
10802,stop,6/17/2020 0:00,9:57:00,10000,MACARTHUR BLVD,Traffic Violation,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10803,stop,6/17/2020 0:00,9:35:00,10000,MACARTHUR BLVD,Traffic Violation,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10804,stop,6/17/2020 0:00,9:18:00,10000,MACARTHUR BLVD,Traffic Violation,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10805,stop,6/17/2020 0:00,9:01:00,9600,Macarthur Blvd,Traffic Violation,9600 Macarthur Blvd,37.7512683,-122.1594817
10806,stop,6/17/2020 0:00,8:47:00,9600,MACARTHUR BLVD,Traffic Violation,9600 MACARTHUR BLVD,37.7512683,-122.1594817
10807,stop,6/17/2020 0:00,10:11:00,9600,MACARTHUR BLVD,Traffic Violation,9600 MACARTHUR BLVD,37.7512683,-122.1594817
10808,stop,6/17/2020 0:00,9:35:00,10000,MACARTHUR BLVD,Traffic Violation,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10809,stop,6/17/2020 0:00,9:55:00,10000,MACARTHUR BLVD,Traffic Violation,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10810,stop,6/17/2020 0:00,10:15:00,10000,MacArthur Blvd,Traffic Violation,10000 MacArthur Blvd,37.7459872,-122.1556894
10811,stop,6/18/2020 0:00,23:00:00,9900,MACARTHUR BLVD,Probable Cause,9900 MACARTHUR BLVD,37.7473722,-122.1572065
10812,stop,6/18/2020 0:00,16:48:00,3000,Macarthur Blvd,Traffic Violation,3000 Macarthur Blvd,37.797445,-122.2046457
10813,stop,6/18/2020 0:00,17:06:00,2900,Macarthur Blvd,Traffic Violation,2900 Macarthur Blvd,37.798344,-122.2064634
10814,stop,6/18/2020 0:00,18:01:00,3800,MACARTHUR BLVD,Traffic Violation,3800 MACARTHUR BLVD,37.7917849,-122.1988363
10815,stop,6/18/2020 0:00,18:22:00,3800,MACARTHUR BLVD,Traffic Violation,3800 MACARTHUR BLVD,37.7917849,-122.1988363
10816,stop,6/18/2020 0:00,20:08:00,3900,Macarthur Blvd,Traffic Violation,3900 Macarthur Blvd,37.7911499,-122.1979732
10817,stop,6/18/2020 0:00,11:49:00,600,Macarthur Blvd,Community Caretaking,600 Macarthur Blvd,37.8088102,-122.2448415
10818,stop,6/18/2020 0:00,16:30:00,3500,Macarthur Blvd,Traffic Violation,3500 Macarthur Blvd,37.7937465,-122.2003569
10819,stop,6/18/2020 0:00,16:35:00,2900,Macarthur Blvd,Traffic Violation,2900 Macarthur Blvd,37.798344,-122.2064634
10820,stop,6/18/2020 0:00,17:07:00,2400,Macarthur Blvd,Traffic Violation,2400 Macarthur Blvd,37.7998608,-122.2134014
10821,stop,6/18/2020 0:00,17:55:00,3500,Macarthur Blvd,Traffic Violation,3500 Macarthur Blvd,37.7937465,-122.2003569
10822,stop,6/18/2020 0:00,18:19:00,3000,Macarthur Blvd,Traffic Violation,3000 Macarthur Blvd,37.797445,-122.2046457
10823,stop,6/18/2020 0:00,18:40:00,3500,MACARTHUR BLVD,Traffic Violation,3500 MACARTHUR BLVD,37.7937465,-122.2003569
10824,stop,6/18/2020 0:00,16:14:00,3900,Macarthur Blvd,Traffic Violation,3900 Macarthur Blvd,37.7911499,-122.1979732
10825,stop,6/18/2020 0:00,16:31:00,3900,MACARTHUR BLVD,Traffic Violation,3900 MACARTHUR BLVD,37.7911499,-122.1979732
10826,stop,6/18/2020 0:00,17:30:00,3900,MACARTHUR BLVD,Traffic Violation,3900 MACARTHUR BLVD,37.7911499,-122.1979732
10827,stop,6/18/2020 0:00,16:47:00,3900,MACARTHUR BLVD,Traffic Violation,3900 MACARTHUR BLVD,37.7911499,-122.1979732
10828,stop,6/18/2020 0:00,17:10:00,3800,MACARTHUR BLVD,Traffic Violation,3800 MACARTHUR BLVD,37.7917849,-122.1988363
10829,stop,6/18/2020 0:00,17:48:00,3800,MACARTHUR BLVD,Traffic Violation,3800 MACARTHUR BLVD,37.7917849,-122.1988363
10830,stop,6/18/2020 0:00,18:12:00,3900,Macarthur Blvd,Traffic Violation,3900 Macarthur Blvd,37.7911499,-122.1979732
10831,stop,6/18/2020 0:00,18:34:00,3900,MACARTHUR BLVD,Traffic Violation,3900 MACARTHUR BLVD,37.7911499,-122.1979732
10832,stop,6/19/2020 0:00,9:26:00,3900,MACARTHUR BLVD,Traffic Violation,3900 MACARTHUR BLVD,37.7911499,-122.1979732
10833,stop,6/20/2020 0:00,8:27:00,3700,MACARTHUR BLVD,Reasonable Suspicion,3700 MACARTHUR BLVD,37.7924654,-122.1990373
10834,stop,6/22/2020 0:00,13:32:00,3400,MACARTHUR BLVD,Community Caretaking,3400 MACARTHUR BLVD,37.7943277,-122.2009685
10835,stop,6/23/2020 0:00,20:45:00,8600,MACARTHUR BLVD,Reasonable Suspicion,8600 MACARTHUR BLVD,37.7593519,-122.1625198
10836,stop,6/28/2020 0:00,7:57:00,10000,MACARTHUR BLVD,Traffic Violation,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10837,stop,6/28/2020 0:00,7:37:00,10200,MACARTHUR BLVD,Traffic Violation,10200 MACARTHUR BLVD,37.7451877,-122.1550556
10838,stop,6/29/2020 0:00,19:55:00,6600,MacArthur Blvd,Community Caretaking,6600 MacArthur Blvd,37.7725846,-122.1779584
10839,stop,7/1/2020 0:00,7:52:00,8800,MACARTHUR BLVD,Probable Cause,8800 MACARTHUR BLVD,37.7571033,-122.1619083
10840,stop,7/1/2020 0:00,7:52:00,8800,MACARTHUR BLVD,Probable Cause,8800 MACARTHUR BLVD,37.7571033,-122.1619083
10841,stop,7/2/2020 0:00,12:40:00,3900,MACARTHUR BLVD,Traffic Violation,3900 MACARTHUR BLVD,37.7911499,-122.1979732
10842,stop,7/2/2020 0:00,12:59:00,3900,MACARTHUR BLVD,Traffic Violation,3900 MACARTHUR BLVD,37.7911499,-122.1979732
10843,stop,7/2/2020 0:00,13:20:00,3700,MACARTHUR BLVD,Traffic Violation,3700 MACARTHUR BLVD,37.7924654,-122.1990373
10844,stop,7/3/2020 0:00,23:25:00,5100,MacArthur Blvd,Traffic Violation,5100 MacArthur Blvd,37.7826758,-122.187937
10845,stop,7/3/2020 0:00,21:45:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10846,stop,7/3/2020 0:00,21:15:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10847,stop,7/3/2020 0:00,21:00:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10848,stop,7/3/2020 0:00,21:20:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10849,stop,7/3/2020 0:00,21:55:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10850,stop,7/3/2020 0:00,21:50:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10851,stop,7/3/2020 0:00,20:30:00,5100,MacArthur Blvd,Traffic Violation,5100 MacArthur Blvd,37.7826758,-122.187937
10852,stop,7/3/2020 0:00,20:00:00,5100,MacArthur Blvd,Traffic Violation,5100 MacArthur Blvd,37.7826758,-122.187937
10853,stop,7/3/2020 0:00,20:15:00,5100,MacArthur Blvd,Traffic Violation,5100 MacArthur Blvd,37.7826758,-122.187937
10854,stop,7/3/2020 0:00,21:32:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10855,stop,7/3/2020 0:00,22:10:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10856,stop,7/3/2020 0:00,23:30:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10857,stop,7/3/2020 0:00,21:03:00,5100,Macarthur Blvd,Traffic Violation,5100 Macarthur Blvd,37.7826758,-122.187937
10858,stop,7/3/2020 0:00,23:34:00,5100,Macarthur Blvd,Traffic Violation,5100 Macarthur Blvd,37.7826758,-122.187937
10859,stop,7/3/2020 0:00,21:15:00,5000,MACARTHUR BLVD,Traffic Violation,5000 MACARTHUR BLVD,37.7826241,-122.187809
10860,stop,7/3/2020 0:00,22:07:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10861,stop,7/3/2020 0:00,13:35:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10862,stop,7/3/2020 0:00,23:00:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10863,stop,7/3/2020 0:00,8:21:00,5000,MACARTHUR BLVD,Traffic Violation,5000 MACARTHUR BLVD,37.7826241,-122.187809
10864,stop,7/4/2020 0:00,18:41:00,10400,MACARTHUR BLVD,Reasonable Suspicion,10400 MACARTHUR BLVD,37.7439428,-122.1528747
10865,stop,7/4/2020 0:00,0:00:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10866,stop,7/4/2020 0:00,0:05:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10867,stop,7/4/2020 0:00,0:05:00,5100,MACARTHUR BLVD,Traffic Violation,5100 MACARTHUR BLVD,37.7826758,-122.187937
10868,stop,7/4/2020 0:00,0:28:00,5100,MacArthur Blvd,Traffic Violation,5100 MacArthur Blvd,37.7826758,-122.187937
10869,stop,7/6/2020 0:00,12:22:00,7600,MACARTHUR BLVD,Community Caretaking,7600 MACARTHUR BLVD,37.767562,-122.169428
10870,stop,7/9/2020 0:00,8:52:00,5900,MACARTHUR BLVD,Traffic Violation,5900 MACARTHUR BLVD,37.7766033,-122.1838068
10871,stop,7/9/2020 0:00,6:41:00,9800,MACARTHUR BLVD,Probable Cause,9800 MACARTHUR BLVD,37.7496795,-122.1583285
10872,stop,7/11/2020 0:00,18:01:00,7200,MACARTHUR BLVD,Probable Cause,7200 MACARTHUR BLVD,37.769757,-122.1728089
10873,stop,7/12/2020 0:00,18:06:00,2000,MACARTHUR BLVD,Consensual Encounter & Search,2000 MACARTHUR BLVD,37.8011032,-122.2183663
10874,stop,7/13/2020 0:00,8:24:00,6000,MACARTHUR BLVD,Traffic Violation,6000 MACARTHUR BLVD,37.776087,-122.1828753
10875,stop,7/13/2020 0:00,11:49:00,8200,MACARTHUR BLVD,Traffic Violation,8200 MACARTHUR BLVD,37.7628757,-122.1648141
10876,stop,7/13/2020 0:00,10:28:00,3300,MACARTHUR BLVD,Traffic Violation,3300 MACARTHUR BLVD,37.7953272,-122.2018748
10877,stop,7/13/2020 0:00,7:43:00,7600,MACARTHUR BLVD,Traffic Violation,7600 MACARTHUR BLVD,37.767562,-122.169428
10878,stop,7/13/2020 0:00,8:01:00,7600,MACARTHUR BLVD,Traffic Violation,7600 MACARTHUR BLVD,37.767562,-122.169428
10879,stop,7/13/2020 0:00,8:12:00,7700,MacArthur Blvd,Traffic Violation,7700 MacArthur Blvd,37.7672138,-122.1688197
10880,stop,7/13/2020 0:00,8:46:00,7700,MacArthur Blvd,Traffic Violation,7700 MacArthur Blvd,37.7672138,-122.1688197
10881,stop,7/13/2020 0:00,9:00:00,7700,MACARTHUR BLVD,Traffic Violation,7700 MACARTHUR BLVD,37.7672138,-122.1688197
10882,stop,7/13/2020 0:00,9:24:00,7600,MACARTHUR BLVD,Traffic Violation,7600 MACARTHUR BLVD,37.767562,-122.169428
10883,stop,7/13/2020 0:00,9:57:00,7600,MacArthur Blvd,Traffic Violation,7600 MacArthur Blvd,37.767562,-122.169428
10884,stop,7/13/2020 0:00,9:15:00,7400,MacArthur Blvd,Traffic Violation,7400 MacArthur Blvd,37.7688289,-122.1709474
10885,stop,7/13/2020 0:00,9:47:00,8000,MacArthur Blvd,Traffic Violation,8000 MacArthur Blvd,37.764056,-122.1659532
10886,stop,7/13/2020 0:00,11:22:00,7400,MacArthur Blvd,Traffic Violation,7400 MacArthur Blvd,37.7688289,-122.1709474
10887,stop,7/13/2020 0:00,10:29:00,7700,MacArthur Blvd,Traffic Violation,7700 MacArthur Blvd,37.7672138,-122.1688197
10888,stop,7/13/2020 0:00,10:47:00,7500,MacArthur Blvd,Traffic Violation,7500 MacArthur Blvd,37.7681833,-122.1706665
10889,stop,7/13/2020 0:00,7:36:00,9600,MACARTHUR BLVD,Traffic Violation,9600 MACARTHUR BLVD,37.7512683,-122.1594817
10890,stop,7/13/2020 0:00,8:22:00,9600,Macarthur Blvd,Traffic Violation,9600 Macarthur Blvd,37.7512683,-122.1594817
10891,stop,7/13/2020 0:00,8:46:00,9600,Macarthur Blvd,Traffic Violation,9600 Macarthur Blvd,37.7512683,-122.1594817
10892,stop,7/13/2020 0:00,9:18:00,9600,Macarthur Blvd,Traffic Violation,9600 Macarthur Blvd,37.7512683,-122.1594817
10893,stop,7/13/2020 0:00,9:29:00,9600,MACARTHUR BLVD,Traffic Violation,9600 MACARTHUR BLVD,37.7512683,-122.1594817
10894,stop,7/13/2020 0:00,9:56:00,9600,MACARTHUR BLVD,Traffic Violation,9600 MACARTHUR BLVD,37.7512683,-122.1594817
10895,stop,7/13/2020 0:00,10:17:00,9600,Macarthur Blvd,Traffic Violation,9600 Macarthur Blvd,37.7512683,-122.1594817
10896,stop,7/13/2020 0:00,10:17:00,9600,MACARTHUR BLVD,Traffic Violation,9600 MACARTHUR BLVD,37.7512683,-122.1594817
10897,stop,7/13/2020 0:00,7:53:00,7700,MACARTHUR BLVD,Traffic Violation,7700 MACARTHUR BLVD,37.7672138,-122.1688197
10898,stop,7/13/2020 0:00,8:41:00,7700,MACARTHUR BLVD,Traffic Violation,7700 MACARTHUR BLVD,37.7672138,-122.1688197
10899,stop,7/13/2020 0:00,8:30:00,7700,MACARTHUR BLVD,Traffic Violation,7700 MACARTHUR BLVD,37.7672138,-122.1688197
10900,stop,7/13/2020 0:00,8:47:00,7700,MACARTHUR BLVD,Traffic Violation,7700 MACARTHUR BLVD,37.7672138,-122.1688197
10901,stop,7/13/2020 0:00,9:52:00,7700,MACARTHUR BLVD,Traffic Violation,7700 MACARTHUR BLVD,37.7672138,-122.1688197
10902,stop,7/13/2020 0:00,10:08:00,7700,MACARTHUR BLVD,Traffic Violation,7700 MACARTHUR BLVD,37.7672138,-122.1688197
10903,stop,7/13/2020 0:00,10:15:00,7700,MACARTHUR BLVD,Traffic Violation,7700 MACARTHUR BLVD,37.7672138,-122.1688197
10904,stop,7/13/2020 0:00,9:49:00,7700,MACARTHUR BLVD,Traffic Violation,7700 MACARTHUR BLVD,37.7672138,-122.1688197
10905,stop,7/13/2020 0:00,8:18:00,3600,MACARTHUR BLVD,Traffic Violation,3600 MACARTHUR BLVD,37.7930089,-122.1996691
10906,stop,7/15/2020 0:00,9:15:00,10000,MACARTHUR BLVD,Traffic Violation,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10907,stop,7/15/2020 0:00,9:30:00,10000,MACARTHUR BLVD,Traffic Violation,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10908,stop,7/15/2020 0:00,10:10:00,10000,MACARTHUR BLVD,Traffic Violation,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10909,stop,7/15/2020 0:00,9:04:00,10000,Macarthur Blvd,Traffic Violation,10000 Macarthur Blvd,37.7459872,-122.1556894
10910,stop,7/17/2020 0:00,7:43:00,9600,Macarthur Blvd,Traffic Violation,9600 Macarthur Blvd,37.7512683,-122.1594817
10911,stop,7/17/2020 0:00,8:26:00,9600,Macarthur Blvd,Traffic Violation,9600 Macarthur Blvd,37.7512683,-122.1594817
10912,stop,7/17/2020 0:00,9:51:00,9600,MACARTHUR BLVD,Traffic Violation,9600 MACARTHUR BLVD,37.7512683,-122.1594817
10913,stop,7/17/2020 0:00,10:59:00,9600,MACARTHUR BLVD,Traffic Violation,9600 MACARTHUR BLVD,37.7512683,-122.1594817
10914,stop,7/17/2020 0:00,9:34:00,9600,MACARTHUR BLVD,Traffic Violation,9600 MACARTHUR BLVD,37.7512683,-122.1594817
10915,stop,7/17/2020 0:00,10:35:00,9600,Macarthur Blvd,Traffic Violation,9600 Macarthur Blvd,37.7512683,-122.1594817
10916,stop,7/17/2020 0:00,10:19:00,9600,MACARTHUR BLVD,Traffic Violation,9600 MACARTHUR BLVD,37.7512683,-122.1594817
10917,stop,7/17/2020 0:00,7:51:00,9800,MACARTHUR BLVD,Traffic Violation,9800 MACARTHUR BLVD,37.7496795,-122.1583285
10918,stop,7/17/2020 0:00,7:58:00,9800,MacArthur Blvd,Traffic Violation,9800 MacArthur Blvd,37.7496795,-122.1583285
10919,stop,7/17/2020 0:00,9:52:00,10700,MacArthur Blvd,Traffic Violation,10700 MacArthur Blvd,37.7431042,-122.1503889
10920,stop,7/17/2020 0:00,10:14:00,10700,MacArthur Blvd,Traffic Violation,10700 MacArthur Blvd,37.7431042,-122.1503889
10921,stop,7/17/2020 0:00,10:44:00,10700,MacArthur Blvd,Traffic Violation,10700 MacArthur Blvd,37.7431042,-122.1503889
10922,stop,7/17/2020 0:00,7:45:00,9400,MACARTHUR BLVD,Traffic Violation,9400 MACARTHUR BLVD,37.7529187,-122.1603673
10923,stop,7/17/2020 0:00,7:45:00,9800,MACARTHUR BLVD,Traffic Violation,9800 MACARTHUR BLVD,37.7496795,-122.1583285
10924,stop,7/17/2020 0:00,8:41:00,9800,MACARTHUR BLVD,Traffic Violation,9800 MACARTHUR BLVD,37.7496795,-122.1583285
10925,stop,7/17/2020 0:00,9:50:00,9800,MACARTHUR BLVD,Traffic Violation,9800 MACARTHUR BLVD,37.7496795,-122.1583285
10926,stop,7/17/2020 0:00,9:33:00,9800,MACARTHUR BLVD,Traffic Violation,9800 MACARTHUR BLVD,37.7496795,-122.1583285
10927,stop,7/17/2020 0:00,10:24:00,9800,MACARTHUR BLVD,Traffic Violation,9800 MACARTHUR BLVD,37.7496795,-122.1583285
10928,stop,7/17/2020 0:00,9:27:00,9900,MACARTHUR BLVD,Traffic Violation,9900 MACARTHUR BLVD,37.7473722,-122.1572065
10929,stop,7/17/2020 0:00,9:54:00,9700,MACARTHUR BLVD,Traffic Violation,9700 MACARTHUR BLVD,37.7506453,-122.159016
10930,stop,7/17/2020 0:00,10:31:00,9700,MACARTHUR BLVD,Traffic Violation,9700 MACARTHUR BLVD,37.7506453,-122.159016
10931,stop,7/18/2020 0:00,21:49:00,7300,MacArthur Blvd,Traffic Violation,7300 MacArthur Blvd,37.7690554,-122.1715007
10932,stop,7/18/2020 0:00,21:49:00,7300,MacArthur Blvd,Traffic Violation,7300 MacArthur Blvd,37.7690554,-122.1715007
10933,stop,7/20/2020 0:00,17:33:00,10300,MacArthur Blvd,Truant,10300 MacArthur Blvd,37.7441237,-122.1536233
10934,stop,7/21/2020 0:00,19:29:00,5000,MACARTHUR BLVD,Traffic Violation,5000 MACARTHUR BLVD,37.7826241,-122.187809
10935,stop,7/23/2020 0:00,21:03:00,10000,MACARTHUR BLVD,Community Caretaking,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10936,stop,7/24/2020 0:00,4:16:00,6200,MACARTHUR BLVD,Traffic Violation,6200 MACARTHUR BLVD,37.7748938,-122.1809094
10937,stop,7/24/2020 0:00,7:49:00,3500,MACARTHUR BLVD,Traffic Violation,3500 MACARTHUR BLVD,37.7937465,-122.2003569
10938,stop,7/27/2020 0:00,8:09:00,8400,MACARTHUR BLVD,Traffic Violation,8400 MACARTHUR BLVD,37.7612706,-122.1633847
10939,stop,7/27/2020 0:00,9:50:00,9900,MACARTHUR BLVD,Probable Cause,9900 MACARTHUR BLVD,37.7473722,-122.1572065
10940,stop,7/27/2020 0:00,9:50:00,9900,MACARTHUR BLVD,Probable Cause,9900 MACARTHUR BLVD,37.7473722,-122.1572065
10941,stop,7/27/2020 0:00,9:50:00,9900,MACARTHUR BLVD,Probable Cause,9900 MACARTHUR BLVD,37.7473722,-122.1572065
10942,stop,7/28/2020 0:00,17:54:00,9800,MacArthur Blvd,Reasonable Suspicion,9800 MacArthur Blvd,37.7496795,-122.1583285
10943,stop,7/28/2020 0:00,20:38:00,10000,MACARTHUR BLVD,Community Caretaking,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10944,stop,7/28/2020 0:00,18:25:00,0,MACARTHUR BLVD,Probable Cause,0 MACARTHUR BLVD,37.8214013,-122.2544952
10945,stop,7/29/2020 0:00,9:45:00,200,Macarthur Blvd,Traffic Violation,200 Macarthur Blvd,37.8167783,-122.2526134
10946,stop,7/29/2020 0:00,10:08:00,200,MACARTHUR BLVD,Traffic Violation,200 MACARTHUR BLVD,37.8167783,-122.2526134
10947,stop,7/30/2020 0:00,17:27:00,10000,MACARTHUR BLVD,Community Caretaking,10000 MACARTHUR BLVD,37.7459872,-122.1556894
10948,stop,8/1/2020 0:00,23:25:00,9800,MacArthur Blvd,Probable Cause,9800 MacArthur Blvd,37.7496795,-122.1583285
10949,stop,8/5/2020 0:00,8:25:00,5900,MacArthur Blvd,Community Caretaking,5900 MacArthur Blvd,37.7766033,-122.1838068
10950,stop,8/6/2020 0:00,17:34:00,90000,MACARTHUR BLVD,Reasonable Suspicion,90000 MACARTHUR BLVD,37.777721,-122.1880488
10951,stop,8/9/2020 0:00,1:03:00,2000,MACARTHUR BLVD,Community Caretaking,2000 MACARTHUR BLVD,37.8011032,-122.2183663
10952,stop,8/12/2020 0:00,16:02:00,2400,MACARTHUR BLVD,Traffic Violation,2400 MACARTHUR BLVD,37.7998608,-122.2134014
10953,stop,8/12/2020 0:00,16:02:00,2400,MACARTHUR BLVD,Community Caretaking,2400 MACARTHUR BLVD,37.7998608,-122.2134014
10954,stop,8/13/2020 0:00,18:20:00,7000,MACARTHUR BLVD,Reasonable Suspicion,7000 MACARTHUR BLVD,37.7703841,-122.1741172
10955,stop,8/13/2020 0:00,8:02:00,6300,MACARTHUR BLVD,Traffic Violation,6300 MACARTHUR BLVD,37.7746335,-122.1803034
10956,stop,8/13/2020 0:00,8:30:00,6400,Macarthur Blvd,Traffic Violation,6400 Macarthur Blvd,37.7740365,-122.1792793
10957,stop,8/13/2020 0:00,8:49:00,6300,MACARTHUR BLVD,Traffic Violation,6300 MACARTHUR BLVD,37.7746335,-122.1803034
10958,stop,8/13/2020 0:00,9:01:00,6300,MACARTHUR BLVD,Traffic Violation,6300 MACARTHUR BLVD,37.7746335,-122.1803034
10959,stop,8/13/2020 0:00,8:50:00,6400,MACARTHUR BLVD,Traffic Violation,6400 MACARTHUR BLVD,37.7740365,-122.1792793
10960,stop,8/13/2020 0:00,8:35:00,6400,MACARTHUR BLVD,Traffic Violation,6400 MACARTHUR BLVD,37.7740365,-122.1792793
10961,stop,8/13/2020 0:00,9:05:00,6400,MACARTHUR BLVD,Traffic Violation,6400 MACARTHUR BLVD,37.7740365,-122.1792793
10962,stop,8/14/2020 0:00,9:12:00,7300,MACARTHUR BLVD,Traffic Violation,7300 MACARTHUR BLVD,37.7690554,-122.1715007
10963,stop,8/14/2020 0:00,8:00:00,8200,MACARTHUR BLVD,Traffic Violation,8200 MACARTHUR BLVD,37.7628757,-122.1648141
10964,stop,8/14/2020 0:00,8:25:00,8200,MACARTHUR BLVD,Traffic Violation,8200 MACARTHUR BLVD,37.7628757,-122.1648141
10965,stop,8/14/2020 0:00,7:47:00,8600,MACARTHUR BLVD,Traffic Violation,8600 MACARTHUR BLVD,37.7593519,-122.1625198
10966,stop,8/14/2020 0:00,8:43:00,7900,MACARTHUR BLVD,Traffic Violation,7900 MACARTHUR BLVD,37.7652816,-122.1669778
10967,stop,8/14/2020 0:00,9:01:00,7800,MACARTHUR BLVD,Traffic Violation,7800 MACARTHUR BLVD,37.766663,-122.1676068
10968,stop,8/14/2020 0:00,9:27:00,7500,MACARTHUR BLVD,Traffic Violation,7500 MACARTHUR BLVD,37.7681833,-122.1706665
10969,stop,8/14/2020 0:00,9:43:00,7300,MACARTHUR BLVD,Traffic Violation,7300 MACARTHUR BLVD,37.7690554,-122.1715007
10970,stop,8/14/2020 0:00,9:58:00,7800,MACARTHUR BLVD,Traffic Violation,7800 MACARTHUR BLVD,37.766663,-122.1676068
10971,stop,8/14/2020 0:00,10:28:00,7700,MACARTHUR BLVD,Traffic Violation,7700 MACARTHUR BLVD,37.7672138,-122.1688197
10972,stop,8/14/2020 0:00,8:39:00,7700,MacArthur Blvd,Traffic Violation,7700 MacArthur Blvd,37.7672138,-122.1688197
10973,stop,8/14/2020 0:00,7:33:00,7700,MacArthur Blvd,Traffic Violation,7700 MacArthur Blvd,37.7672138,-122.1688197
10974,stop,8/14/2020 0:00,7:50:00,7700,MacArthur Blvd,Traffic Violation,7700 MacArthur Blvd,37.7672138,-122.1688197
10975,stop,8/14/2020 0:00,8:03:00,7700,MacArthur Blvd,Traffic Violation,7700 MacArthur Blvd,37.7672138,-122.1688197
10976,stop,8/14/2020 0:00,8:17:00,7700,MacArthur Blvd,Traffic Violation,7700 MacArthur Blvd,37.7672138,-122.1688197
10977,stop,8/14/2020 0:00,9:07:00,7600,MacArthur Blvd,Traffic Violation,7600 MacArthur Blvd,37.767562,-122.169428
10978,stop,8/14/2020 0:00,9:30:00,7700,MacArthur Blvd,Traffic Violation,7700 MacArthur Blvd,37.7672138,-122.1688197
10979,stop,8/14/2020 0:00,10:58:00,7300,Macarthur Blvd,Traffic Violation,7300 Macarthur Blvd,37.7690554,-122.1715007
10980,stop,8/14/2020 0:00,7:52:00,7500,MacArthur Blvd,Traffic Violation,7500 MacArthur Blvd,37.7681833,-122.1706665
10981,stop,8/14/2020 0:00,8:05:00,7500,MacArthur Blvd,Traffic Violation,7500 MacArthur Blvd,37.7681833,-122.1706665
10982,stop,8/14/2020 0:00,8:17:00,7500,MacArthur Blvd,Traffic Violation,7500 MacArthur Blvd,37.7681833,-122.1706665
10983,stop,8/14/2020 0:00,8:37:00,7900,MacArthur Blvd,Traffic Violation,7900 MacArthur Blvd,37.7652816,-122.1669778
10984,stop,8/14/2020 0:00,8:48:00,7700,MacArthur Blvd,Traffic Violation,7700 MacArthur Blvd,37.7672138,-122.1688197
10985,stop,8/14/2020 0:00,9:00:00,8000,MacArthur Blvd,Traffic Violation,8000 MacArthur Blvd,37.764056,-122.1659532
10986,stop,8/14/2020 0:00,9:21:00,7500,MacArthur Blvd,Traffic Violation,7500 MacArthur Blvd,37.7681833,-122.1706665
10987,stop,8/14/2020 0:00,9:39:00,7800,MacArthur Blvd,Traffic Violation,7800 MacArthur Blvd,37.766663,-122.1676068
10988,stop,8/17/2020 0:00,9:52:00,1600,MACARTHUR BLVD,Community Caretaking,1600 MACARTHUR BLVD,37.8007584,-122.2237078
10989,stop,8/19/2020 0:00,2:42:00,10400,MACARTHUR BLVD,Reasonable Suspicion,10400 MACARTHUR BLVD,37.7439428,-122.1528747
10990,stop,8/20/2020 0:00,19:42:00,7100,MACARTHUR BLVD,Traffic Violation,7100 MACARTHUR BLVD,37.7694187,-122.1720719
10991,stop,8/25/2020 0:00,17:29:00,7500,MacArthur Blvd,Traffic Violation,7500 MacArthur Blvd,37.7681833,-122.1706665
