,tp,dttm,blocknumber,streetname,ReasonForStop,fulladdress,lat,lon
1057,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1058,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1059,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1060,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1061,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1062,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1063,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1064,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1065,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1066,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1067,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1068,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1069,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1070,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1071,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1072,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1073,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1074,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1075,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1076,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1077,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1078,useOfForce,2020-05-29 20:30:00,700,Broadway,On View,700 Broadway,37.7996954,-122.2743041
1079,useOfForce,2020-05-30 0:40:00,300,9th St,"Special Project (e.g., 647b)",300 9th St,37.799492,-122.2697703
1080,useOfForce,2020-05-30 3:43:00,3400,High St,Dispatched Call,3400 High St,37.7858441,-122.1969756
1081,useOfForce,2020-05-30 13:45:00,1200,Seminary Ave,Dispatched Call,1200 Seminary Ave,37.7627683,-122.2024659
1082,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1083,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1084,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1085,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1086,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1087,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1088,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1089,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1090,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1091,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1092,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1093,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1094,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1095,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1096,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1097,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1098,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1099,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1100,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1101,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1102,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1103,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1104,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1105,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1106,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1107,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1108,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1109,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1110,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1111,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1112,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1113,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1114,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1115,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1116,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1117,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1118,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1119,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1120,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1121,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1122,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1123,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1124,useOfForce,2020-05-30 19:03:00,3900,Hollis St,Dispatched Call,3900 Hollis St,37.8285507,-122.283683
1125,useOfForce,2020-05-30 23:31:00,3200,E 9th St,Dispatched Call,3200 E 9th St,37.7735038,-122.2278691
1126,useOfForce,2020-05-30 23:31:00,3200,E 9th St,Dispatched Call,3200 E 9th St,37.7735038,-122.2278691
1127,useOfForce,2020-05-30 23:31:00,3200,E 9th St,Dispatched Call,3200 E 9th St,37.7735038,-122.2278691
1128,useOfForce,2020-05-30 23:31:00,3200,E 9th St,Dispatched Call,3200 E 9th St,37.7735038,-122.2278691
1129,useOfForce,2020-05-30 23:31:00,3200,E 9th St,Dispatched Call,3200 E 9th St,37.7735038,-122.2278691
1130,useOfForce,2020-05-31 0:42:00,1200,Franklin Street,On View,1200 Franklin Street,37.8024773,-122.2708269
1131,useOfForce,2020-05-31 1:51:00,500,International Blvd,Dispatched Call,500 International Blvd,37.7958792,-122.253555
1132,useOfForce,2020-05-31 2:10:00,3100,International Blvd,Dispatched Call,3100 International Blvd,37.7780413,-122.2263043
1133,useOfForce,2020-05-31 19:11:00,10700,Macarthur Blvd,Dispatched Call,10700 Macarthur Blvd,37.7431042,-122.1503889
1134,useOfForce,2020-05-31 19:11:00,10700,Macarthur Blvd,Dispatched Call,10700 Macarthur Blvd,37.7431042,-122.1503889
1135,useOfForce,2020-05-31 19:11:00,10700,Macarthur Blvd,Dispatched Call,10700 Macarthur Blvd,37.7431042,-122.1503889
1136,useOfForce,2020-05-31 19:11:00,10700,Macarthur Blvd,Dispatched Call,10700 Macarthur Blvd,37.7431042,-122.1503889
1137,useOfForce,2020-05-31 19:11:00,10700,Macarthur Blvd,Dispatched Call,10700 Macarthur Blvd,37.7431042,-122.1503889
1138,useOfForce,2020-05-31 19:11:00,10700,Macarthur Blvd,Dispatched Call,10700 Macarthur Blvd,37.7431042,-122.1503889
1139,useOfForce,2020-05-31 19:11:00,10700,Macarthur Blvd,Dispatched Call,10700 Macarthur Blvd,37.7431042,-122.1503889
1140,useOfForce,2020-05-31 21:42:00,10900,International Blvd,Dispatched Call,10900 International Blvd,37.7370194,-122.1643101
1141,useOfForce,2020-05-31 21:42:00,10900,International Blvd,Dispatched Call,10900 International Blvd,37.7370194,-122.1643101
1142,useOfForce,2020-05-31 23:48:00,3300,Fruitvale Av,Dispatched Call,3300 Fruitvale Av,37.7986634,-122.2168627
1143,useOfForce,2020-05-31 23:48:00,3300,Fruitvale Av,Dispatched Call,3300 Fruitvale Av,37.7986634,-122.2168627
1144,useOfForce,2020-06-01 0:41:00,9800,Medford Ave,Dispatched Call,9800 Medford Ave,37.7400849,-122.1786053
1145,useOfForce,2020-06-01 0:41:00,9800,Medford Ave,Dispatched Call,9800 Medford Ave,37.7400849,-122.1786053
1146,useOfForce,2020-06-01 0:41:00,9800,Medford Ave,Dispatched Call,9800 Medford Ave,37.7400849,-122.1786053
1147,useOfForce,2020-06-01 0:41:00,9800,Medford Ave,Dispatched Call,9800 Medford Ave,37.7400849,-122.1786053
1148,useOfForce,2020-06-01 0:41:00,9800,Medford Ave,Dispatched Call,9800 Medford Ave,37.7400849,-122.1786053
1149,useOfForce,2020-06-01 1:40:00,300,E 18th St,On View,300 E 18th St,37.7997685,-122.2515973
1150,useOfForce,2020-06-01 2:59:00,1400,92nd Ave,Dispatched Call,1400 92nd Ave,37.7487555,-122.1736616
1151,useOfForce,2020-06-01 2:59:00,1400,92nd Ave,Dispatched Call,1400 92nd Ave,37.7487555,-122.1736616
1152,useOfForce,2020-06-01 2:59:00,1400,92nd Ave,Dispatched Call,1400 92nd Ave,37.7487555,-122.1736616
1153,useOfForce,2020-06-01 2:59:00,1400,92nd Ave,Dispatched Call,1400 92nd Ave,37.7487555,-122.1736616
1154,useOfForce,2020-06-01 4:15:00,700,84th Ave,Dispatched Call,700 84th Ave,37.750063,-122.1862402
1155,useOfForce,2020-06-01 4:15:00,700,84th Ave,Dispatched Call,700 84th Ave,37.750063,-122.1862402
1156,useOfForce,2020-06-01 4:15:00,700,84th Ave,Dispatched Call,700 84th Ave,37.750063,-122.1862402
1157,useOfForce,2020-06-01 4:15:00,700,84th Ave,Dispatched Call,700 84th Ave,37.750063,-122.1862402
1158,useOfForce,2020-06-01 4:15:00,700,84th Ave,Dispatched Call,700 84th Ave,37.750063,-122.1862402
1159,useOfForce,2020-06-01 4:15:00,700,84th Ave,Dispatched Call,700 84th Ave,37.750063,-122.1862402
1160,useOfForce,2020-06-01 4:15:00,700,84th Ave,Dispatched Call,700 84th Ave,37.750063,-122.1862402
1161,useOfForce,2020-06-01 5:38:00,10700,Macarthur Blvd,On View,10700 Macarthur Blvd,37.7431042,-122.1503889
1162,useOfForce,2020-06-01 12:09:00,300,2nd St,Dispatched Call,300 2nd St,37.7946589,-122.2727582
1163,useOfForce,2020-06-01 12:09:00,300,2nd St,Dispatched Call,300 2nd St,37.7946589,-122.2727582
1164,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1165,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1166,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1167,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1168,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1169,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1170,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1171,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1172,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1173,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1174,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1175,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1176,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1177,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1178,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1179,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1180,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1181,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1182,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1183,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1184,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1185,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1186,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1187,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1188,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1189,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1190,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1191,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1192,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1193,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1194,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1195,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1196,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1197,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1198,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1199,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1200,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1201,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1202,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1203,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1204,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1205,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1206,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1207,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1208,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1209,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1210,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1211,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1212,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1213,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1214,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1215,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1216,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1217,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1218,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1219,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1220,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1221,useOfForce,2020-06-01 19:40:00,800,Broadway,On View,800 Broadway,37.8003472,-122.273374
1222,useOfForce,2020-06-02 13:01:00,1400,73rd Ave,On View,1400 73rd Ave,37.7592099,-122.1868747
1223,useOfForce,2020-06-02 18:45:00,400,7th St,On View,400 7th St,37.7990448,-122.2729768
1224,useOfForce,2020-06-02 21:00:00,500,Canyon Oaks Dr,Dispatched Call,500 Canyon Oaks Dr,37.7727123,-122.1472063
1225,useOfForce,2020-06-02 21:00:00,500,Canyon Oaks Dr,Dispatched Call,500 Canyon Oaks Dr,37.7727123,-122.1472063
1226,useOfForce,2020-06-02 21:49:00,5800,MCANDREW DR,Dispatched Call,5800 MCANDREW DR,37.8290366,-122.2202407
1227,useOfForce,2020-06-02 21:49:00,5800,MCANDREW DR,Dispatched Call,5800 MCANDREW DR,37.8290366,-122.2202407
1228,useOfForce,2020-06-03 5:53:00,5700,Harmon Ave,Dispatched Call,5700 Harmon Ave,37.7696942,-122.1965062
1229,useOfForce,2020-06-03 5:53:00,5700,Harmon Ave,Dispatched Call,5700 Harmon Ave,37.7696942,-122.1965062
1230,useOfForce,2020-06-03 5:53:00,5700,Harmon Ave,Dispatched Call,5700 Harmon Ave,37.7696942,-122.1965062
1231,useOfForce,2020-06-03 5:53:00,5700,Harmon Ave,Dispatched Call,5700 Harmon Ave,37.7696942,-122.1965062
1232,useOfForce,2020-06-03 5:53:00,5700,Harmon Ave,Dispatched Call,5700 Harmon Ave,37.7696942,-122.1965062
1233,useOfForce,2020-06-03 5:53:00,5700,Harmon Ave,Dispatched Call,5700 Harmon Ave,37.7696942,-122.1965062
1234,useOfForce,2020-06-03 13:43:00,2300,San Pablo Ave,Dispatched Call,2300 San Pablo Ave,37.8138792,-122.2742779
1235,useOfForce,2020-06-03 13:43:00,2300,San Pablo Ave,Dispatched Call,2300 San Pablo Ave,37.8138792,-122.2742779
1236,useOfForce,2020-06-04 17:45:00,500,Broadway,Dispatched Call,500 Broadway,37.7980998,-122.2750094
1237,useOfForce,2020-06-04 21:47:00,500,Grand Ave,On View,500 Grand Ave,37.808888,-122.251359
1238,useOfForce,2020-06-04 21:47:00,500,Grand Ave,On View,500 Grand Ave,37.808888,-122.251359
1239,useOfForce,2020-06-05 13:50:00,8600,MacArthur,On View,8600 MacArthur,37.7593519,-122.1625198
1240,useOfForce,2020-06-05 13:50:00,8600,MacArthur,On View,8600 MacArthur,37.7593519,-122.1625198
1241,useOfForce,2020-06-05 13:50:00,8600,MacArthur,On View,8600 MacArthur,37.7593519,-122.1625198
1242,useOfForce,2020-06-05 13:50:00,8600,MacArthur,On View,8600 MacArthur,37.7593519,-122.1625198
1243,useOfForce,2020-06-05 13:50:00,8600,MacArthur,On View,8600 MacArthur,37.7593519,-122.1625198
1244,useOfForce,2020-06-05 13:50:00,8600,MacArthur,On View,8600 MacArthur,37.7593519,-122.1625198
1245,useOfForce,2020-06-05 13:50:00,8600,MacArthur,On View,8600 MacArthur,37.7593519,-122.1625198
1246,useOfForce,2020-06-05 13:50:00,8600,MacArthur,On View,8600 MacArthur,37.7593519,-122.1625198
1247,useOfForce,2020-06-05 15:26:00,2400,Telegraph Ave,Dispatched Call,2400 Telegraph Ave,37.8138975,-122.2684813
1248,useOfForce,2020-06-05 15:26:00,2400,Telegraph Ave,Dispatched Call,2400 Telegraph Ave,37.8138975,-122.2684813
1249,useOfForce,2020-06-05 15:26:00,2400,Telegraph Ave,Dispatched Call,2400 Telegraph Ave,37.8138975,-122.2684813
1250,useOfForce,2020-06-05 23:12:00,4100,E 12th St,Dispatched Call,4100 E 12th St,37.7723454,-122.2180316
1251,useOfForce,2020-06-07 8:30:00,3300,FARNAM ST,Dispatched Call,3300 FARNAM ST,37.7778421,-122.2242687
1252,useOfForce,2020-06-07 8:30:00,3300,FARNAM ST,Dispatched Call,3300 FARNAM ST,37.7778421,-122.2242687
1253,useOfForce,2020-06-07 9:15:00,1000,E 17th St,Dispatched Call,1000 E 17th St,37.7939821,-122.2468365
1254,useOfForce,2020-06-07 13:26:00,1800,Park Blvd,Dispatched Call,1800 Park Blvd,37.7986879,-122.2501896
1255,useOfForce,2020-06-07 13:26:00,1800,Park Blvd,Dispatched Call,1800 Park Blvd,37.7986879,-122.2501896
1256,useOfForce,2020-06-07 21:59:00,7900,Lockwood St,Dispatched Call,7900 Lockwood St,37.7593721,-122.1777386
1257,useOfForce,2020-06-07 21:59:00,7900,Lockwood St,Dispatched Call,7900 Lockwood St,37.7593721,-122.1777386
1258,useOfForce,2020-06-07 22:48:00,2100,Market St,Dispatched Call,2100 Market St,37.8131538,-122.2788357
1259,useOfForce,2020-06-07 22:48:00,2100,Market St,Dispatched Call,2100 Market St,37.8131538,-122.2788357
1260,useOfForce,2020-06-08 0:53:00,5500,International Blvd,On View,5500 International Blvd,37.7671404,-122.2032708
1261,useOfForce,2020-06-08 0:53:00,5500,International Blvd,On View,5500 International Blvd,37.7671404,-122.2032708
1262,useOfForce,2020-06-08 5:16:00,2200,41ST AV,Dispatched Call,2200 41ST AV,37.7795176,-122.2093783
1263,useOfForce,2020-06-08 5:16:00,2200,41ST AV,Dispatched Call,2200 41ST AV,37.7795176,-122.2093783
1264,useOfForce,2020-06-08 17:15:00,100,Montecito Ave,Dispatched Call,100 Montecito Ave,37.8112695,-122.2604915
1265,useOfForce,2020-06-09 10:50:00,200,E 18th St,Citizen Flag Down,200 E 18th St,37.8004308,-122.2534467
1266,useOfForce,2020-06-09 10:50:00,200,E 18th St,Citizen Flag Down,200 E 18th St,37.8004308,-122.2534467
1267,useOfForce,2020-06-09 10:50:00,200,E 18th St,Citizen Flag Down,200 E 18th St,37.8004308,-122.2534467
1268,useOfForce,2020-06-09 10:50:00,200,E 18th St,Citizen Flag Down,200 E 18th St,37.8004308,-122.2534467
1269,useOfForce,2020-06-09 10:50:00,200,E 18th St,Citizen Flag Down,200 E 18th St,37.8004308,-122.2534467
1270,useOfForce,2020-06-09 10:50:00,200,E 18th St,Citizen Flag Down,200 E 18th St,37.8004308,-122.2534467
1271,useOfForce,2020-06-10 6:05:00,1800,40th Ave,Dispatched Call,1800 40th Ave,37.7766241,-122.2160834
1272,useOfForce,2020-06-10 6:05:00,1800,40th Ave,Dispatched Call,1800 40th Ave,37.7766241,-122.2160834
1273,useOfForce,2020-06-10 6:05:00,1800,40th Ave,Dispatched Call,1800 40th Ave,37.7766241,-122.2160834
1274,useOfForce,2020-06-11 14:18:00,1200,88th Ave,On View,1200 88th Ave,37.7495485,-122.1786626
1275,useOfForce,2020-06-11 14:18:00,1200,88th Ave,On View,1200 88th Ave,37.7495485,-122.1786626
1276,useOfForce,2020-06-11 14:18:00,1200,88th Ave,On View,1200 88th Ave,37.7495485,-122.1786626
1277,useOfForce,2020-06-12 20:20:00,,E 15th St & 17th Ave,On View,E 15th St & 17th Ave,37.7885574,-122.2423132
1278,useOfForce,2020-06-12 20:20:00,,E 15th St & 17th Ave,On View,E 15th St & 17th Ave,37.7885574,-122.2423132
1279,useOfForce,2020-06-12 22:56:00,400,48th St,On View,400 48th St,37.8343413,-122.258943
1280,useOfForce,2020-06-12 22:56:00,400,48th St,On View,400 48th St,37.8343413,-122.258943
1281,useOfForce,2020-06-12 22:56:00,400,48th St,On View,400 48th St,37.8343413,-122.258943
1282,useOfForce,2020-06-12 22:56:00,400,48th St,On View,400 48th St,37.8343413,-122.258943
1283,useOfForce,2020-06-12 22:56:00,400,48th St,On View,400 48th St,37.8343413,-122.258943
1284,useOfForce,2020-06-12 22:56:00,400,48th St,On View,400 48th St,37.8343413,-122.258943
1285,useOfForce,2020-06-12 22:56:00,400,48th St,On View,400 48th St,37.8343413,-122.258943
1286,useOfForce,2020-06-12 23:09:00,6800,MacArthur Blvd,Dispatched Call,6800 MacArthur Blvd,37.771317,-122.1761349
1287,useOfForce,2020-06-13 19:09:00,1000,West Grand,On View,1000 West Grand,37.8153644,-122.2809591
1288,useOfForce,2020-06-13 20:47:00,,Seminary Ave & E 17th St,On View,Seminary Ave & E 17th St,37.7665941,-122.1974488
1289,useOfForce,2020-06-13 20:47:00,,Seminary Ave & E 17th St,On View,Seminary Ave & E 17th St,37.7665941,-122.1974488
1290,useOfForce,2020-06-13 20:47:00,,Seminary Ave & E 17th St,On View,Seminary Ave & E 17th St,37.7665941,-122.1974488
1291,useOfForce,2020-06-13 20:47:00,,Seminary Ave & E 17th St,On View,Seminary Ave & E 17th St,37.7665941,-122.1974488
1292,useOfForce,2020-06-13 20:47:00,,Seminary Ave & E 17th St,On View,Seminary Ave & E 17th St,37.7665941,-122.1974488
1293,useOfForce,2020-06-13 20:47:00,,Seminary Ave & E 17th St,On View,Seminary Ave & E 17th St,37.7665941,-122.1974488
1294,useOfForce,2020-06-13 20:47:00,,Seminary Ave & E 17th St,On View,Seminary Ave & E 17th St,37.7665941,-122.1974488
1295,useOfForce,2020-06-15 13:50:00,1500,Commerce Way,On View,1500 Commerce Way,37.7918723,-122.2424325
1296,useOfForce,2020-06-15 13:50:00,1500,Commerce Way,On View,1500 Commerce Way,37.7918723,-122.2424325
1297,useOfForce,2020-06-15 22:35:00,900,66th Ave,Dispatched Call,900 66th Ave,37.7568289,-122.2007531
1298,useOfForce,2020-06-16 7:45:00,800,19th St,On View,800 19th St,37.8108998,-122.2774544
